passenger_count,trip_distance,pickup_location,fare_amount,extra,tip_amount,total_amount,duration,pickupday,demand
2,18.81,JFK Airport,52.0,0.0,0.0,58.13,55.0,15,low
1,18.14,JFK Airport,52.0,0.0,0.0,58.13,44.0,22,low
4,17.7,JFK Airport,52.0,0.0,11.6,69.73,28.0,6,medium
1,13.42,JFK Airport,37.5,0.5,7.6,46.4,22.0,31,low
1,18.6,JFK Airport,52.0,0.0,15.8,73.93,42.0,30,low
1,3.2,JFK Airport,12.5,0.5,0.0,13.8,11.0,15,low
1,19.75,JFK Airport,52.5,0.5,10.76,64.56,29.0,30,low
1,18.3,JFK Airport,52.0,0.0,7.0,65.13,34.00000000000001,29,low
1,19.84,JFK Airport,52.0,0.0,10.4,63.2,31.000000000000004,7,low
1,16.76,JFK Airport,52.0,0.0,0.0,58.13,25.0,20,low
1,12.49,JFK Airport,47.0,0.5,0.0,48.3,47.0,6,low
1,5.5,JFK Airport,20.5,0.0,1.0,22.3,25.0,29,low
1,17.8,JFK Airport,52.0,0.0,11.6,69.73,28.0,14,low
1,17.6,JFK Airport,52.0,0.0,11.62,69.75,45.0,9,low
1,12.6,JFK Airport,41.0,0.0,0.0,41.8,38.0,1,low
2,15.88,JFK Airport,45.0,0.0,9.0,54.8,33.00000000000001,18,low
1,15.97,JFK Airport,44.5,0.5,0.0,45.8,28.0,18,low
1,19.23,JFK Airport,52.0,0.0,0.0,58.13,37.0,1,low
3,11.5,JFK Airport,34.0,0.0,0.0,34.8,26.0,5,medium
5,18.65,JFK Airport,52.0,0.0,8.0,66.13,34.00000000000001,31,high
2,40.4,JFK Airport,173.25,0.0,0.0,193.96,69.0,31,low
1,19.05,JFK Airport,52.0,0.0,0.0,58.13,32.00000000000001,17,low
1,3.09,JFK Airport,11.0,0.0,0.0,11.8,9.0,6,low
1,18.54,JFK Airport,52.0,0.0,11.63,69.76,53.0,28,low
1,11.54,JFK Airport,31.5,0.5,0.0,32.8,14.0,7,low
3,19.17,JFK Airport,58.0,0.0,0.0,58.8,50.0,30,medium
1,17.7,JFK Airport,52.0,0.0,14.45,72.58,41.0,4,low
1,17.77,JFK Airport,52.0,0.0,13.0,65.8,29.0,12,low
1,19.17,JFK Airport,52.0,0.0,11.63,69.76,30.0,24,low
1,21.1,JFK Airport,52.0,0.0,11.6,69.73,66.00000000000001,22,low
1,18.0,JFK Airport,52.0,0.0,0.0,52.8,40.0,19,low
1,14.9,JFK Airport,45.5,0.5,0.0,46.8,45.0,4,low
2,22.3,JFK Airport,2.5,0.0,0.0,8.64,90.0,19,low
1,19.3,JFK Airport,52.0,0.0,7.0,59.8,60.0,29,low
1,17.6,JFK Airport,47.0,0.0,0.0,47.8,30.0,6,low
2,17.8,JFK Airport,52.0,0.0,14.5,72.63,37.0,6,low
1,14.95,JFK Airport,42.0,0.5,8.66,51.96,27.0,23,low
5,16.0,JFK Airport,47.5,0.0,9.66,57.96,42.0,21,high
2,8.55,JFK Airport,26.5,0.0,0.0,27.3,23.0,21,low
2,22.64,JFK Airport,52.0,0.0,10.0,68.13,37.0,25,low
1,17.8,JFK Airport,11.5,1.0,1.0,14.3,65.00000000000001,14,low
1,18.16,JFK Airport,52.0,0.0,11.47,69.6,30.0,10,low
1,17.28,JFK Airport,52.0,0.0,11.47,69.6,27.0,12,low
1,17.96,JFK Airport,52.0,0.0,14.33,72.46,33.00000000000001,18,low
2,18.89,JFK Airport,52.0,0.0,10.56,63.36,77.0,26,low
6,9.27,JFK Airport,26.5,0.5,0.0,27.8,15.0,31,high
1,18.52,JFK Airport,52.0,0.0,0.0,58.13,38.0,31,low
1,17.9,JFK Airport,52.0,0.0,11.6,69.73,32.00000000000001,1,low
1,18.55,JFK Airport,49.0,0.5,10.06,60.36,27.0,28,low
2,15.8,JFK Airport,43.0,0.0,6.5,50.3,26.0,2,low
3,21.44,JFK Airport,102.25,0.0,22.8,137.1,48.0,10,medium
1,15.2,JFK Airport,42.5,0.5,7.0,50.8,27.0,6,low
2,19.6,JFK Airport,52.0,0.0,17.43,75.56,30.0,8,low
1,21.37,JFK Airport,52.0,0.0,10.4,63.2,41.0,11,low
5,19.26,JFK Airport,52.5,0.0,10.5,63.8,32.00000000000001,30,high
1,17.9,JFK Airport,52.0,0.0,11.56,69.69,52.0,21,low
2,18.8,JFK Airport,52.0,0.0,0.0,58.13,32.00000000000001,30,low
1,0.9,JFK Airport,52.0,0.0,0.1,58.23,2.0000000000000004,16,low
4,0.0,JFK Airport,32.0,0.0,5.0,37.3,1.0000000000000002,7,medium
1,0.0,JFK Airport,2.5,0.5,0.0,3.8,0.0,20,low
1,20.59,JFK Airport,52.0,0.0,10.56,63.36,42.0,24,low
1,18.2,JFK Airport,52.0,0.0,14.5,72.63,37.0,10,low
6,21.76,JFK Airport,52.0,0.0,0.0,58.13,63.00000000000001,17,high
2,16.77,JFK Airport,52.0,0.0,11.63,69.76,23.0,21,low
1,17.36,JFK Airport,51.5,0.0,0.0,52.3,46.0,5,low
1,10.88,JFK Airport,31.5,0.0,7.88,40.18,24.0,6,low
1,18.8,JFK Airport,52.0,0.0,11.47,69.6,49.0,11,low
1,16.8,JFK Airport,52.0,0.0,11.6,69.73,20.0,20,low
1,3.53,JFK Airport,15.0,0.0,0.0,15.8,17.000000000000004,2,low
3,24.43,JFK Airport,64.0,0.5,7.0,77.63,31.000000000000004,6,medium
1,18.58,JFK Airport,52.0,0.0,3.33,61.46,35.0,31,low
1,17.89,JFK Airport,52.0,0.0,0.0,58.13,55.0,5,low
5,17.58,JFK Airport,52.0,0.0,0.0,58.13,60.0,8,high
1,15.79,JFK Airport,52.0,0.0,11.63,69.76,56.0,28,low
1,14.8,JFK Airport,41.0,0.5,0.0,42.3,22.0,6,low
2,19.0,JFK Airport,50.0,0.5,0.0,56.63,27.0,4,low
1,17.8,JFK Airport,52.0,0.0,9.0,67.13,28.0,4,low
2,25.6,JFK Airport,75.5,0.0,3.8,80.1,71.0,23,low
2,7.8,JFK Airport,24.0,0.5,5.05,30.35,18.0,5,low
1,17.9,JFK Airport,52.0,0.0,9.0,67.13,26.0,15,low
1,19.2,JFK Airport,52.0,0.0,14.5,72.63,31.000000000000004,30,low
2,18.35,JFK Airport,52.0,0.0,0.0,58.13,46.0,17,low
2,16.0,JFK Airport,50.0,0.0,10.15,60.95,49.0,18,low
1,0.5,JFK Airport,4.5,0.5,0.0,5.8,3.0,6,low
5,16.12,JFK Airport,43.5,0.5,0.0,44.8,30.0,29,high
1,17.3,JFK Airport,52.0,0.0,8.0,66.13,35.0,12,low
2,19.39,JFK Airport,52.0,0.0,0.0,58.13,49.0,16,low
5,18.66,JFK Airport,52.0,0.0,0.0,58.13,53.0,13,high
1,18.7,JFK Airport,51.7,0.0,11.56,69.39,35.0,1,low
4,13.79,JFK Airport,46.5,0.0,9.3,56.6,52.0,9,medium
2,18.4,JFK Airport,52.0,0.0,10.0,68.13,35.0,8,low
2,18.8,JFK Airport,52.0,0.0,0.0,58.13,34.00000000000001,1,low
4,20.0,JFK Airport,52.0,0.0,0.0,58.13,41.0,19,medium
1,12.06,JFK Airport,33.5,0.5,0.0,34.8,21.0,28,low
1,18.1,JFK Airport,52.0,0.0,11.6,69.73,31.000000000000004,10,low
1,18.71,JFK Airport,52.0,0.0,11.47,69.6,33.00000000000001,6,low
1,17.09,JFK Airport,52.0,0.0,10.4,63.2,30.0,17,low
1,21.61,JFK Airport,52.0,0.0,0.0,58.13,39.0,13,low
6,6.78,JFK Airport,21.0,0.0,0.0,21.8,17.000000000000004,20,high
5,0.0,JFK Airport,2.5,0.0,0.0,3.3,1.0000000000000002,18,high
1,21.0,JFK Airport,52.0,0.0,11.47,69.6,33.00000000000001,2,low
1,13.7,JFK Airport,4.0,0.5,0.0,5.3,3.0,5,low
2,18.87,JFK Airport,52.0,0.0,11.47,69.6,27.0,4,low
1,11.78,JFK Airport,38.0,0.0,0.0,38.8,36.0,10,low
1,16.5,JFK Airport,46.0,0.5,9.45,56.75,30.0,16,low
1,9.98,JFK Airport,29.5,0.0,0.0,30.3,19.0,29,low
1,3.8,JFK Airport,13.5,0.5,0.0,14.8,11.0,12,low
1,17.36,JFK Airport,52.0,0.0,10.0,68.13,56.0,12,low
1,27.12,JFK Airport,52.0,0.0,0.0,58.13,40.0,17,low
1,19.7,JFK Airport,52.0,0.0,11.6,69.73,44.0,16,low
1,17.5,JFK Airport,52.0,0.0,14.53,72.66,65.00000000000001,20,low
1,18.8,JFK Airport,52.0,0.0,0.0,52.8,33.00000000000001,24,low
1,20.8,JFK Airport,52.0,0.0,0.0,58.13,32.00000000000001,25,low
1,22.9,JFK Airport,66.5,0.0,3.0,70.3,48.0,25,low
5,18.91,JFK Airport,52.0,0.0,6.0,64.13,57.0,5,high
2,21.7,JFK Airport,52.0,0.0,0.0,58.13,32.00000000000001,7,low
1,21.0,JFK Airport,52.0,0.0,11.6,69.73,42.0,3,low
5,14.6,JFK Airport,46.0,0.0,8.0,54.8,46.0,5,high
1,17.57,JFK Airport,52.0,0.0,11.47,69.6,29.0,6,low
3,0.03,JFK Airport,2.5,0.0,0.0,3.3,1.0000000000000002,4,medium
1,17.15,JFK Airport,52.0,0.0,0.0,58.13,27.0,1,low
1,20.27,JFK Airport,54.0,0.5,0.0,55.3,28.0,2,low
1,19.82,JFK Airport,52.0,0.0,11.63,69.76,45.0,30,low
1,18.6,JFK Airport,52.0,0.0,0.0,52.8,29.0,11,low
1,11.22,JFK Airport,34.5,0.5,0.0,35.8,29.0,18,low
1,13.3,JFK Airport,45.0,1.0,9.35,56.15,54.0,15,low
1,17.9,JFK Airport,52.0,0.0,11.62,69.75,25.0,5,low
1,0.0,JFK Airport,52.0,0.0,0.0,52.8,0.0,2,low
4,12.86,JFK Airport,35.0,0.0,0.0,35.8,26.0,10,medium
1,18.1,JFK Airport,52.0,0.0,5.0,63.13,47.0,17,low
1,17.63,JFK Airport,52.0,0.0,11.47,69.6,58.0,15,low
5,19.8,JFK Airport,52.0,0.0,11.47,69.6,41.0,16,high
2,20.2,JFK Airport,52.0,0.0,14.5,72.63,48.0,17,low
1,14.1,JFK Airport,38.0,0.0,0.0,38.8,22.0,14,low
1,9.62,JFK Airport,28.0,0.5,0.0,29.3,19.0,16,low
1,21.8,JFK Airport,69.0,0.0,0.0,75.13,69.0,7,low
6,17.47,JFK Airport,52.0,0.0,14.53,72.66,41.0,22,high
5,4.06,JFK Airport,14.5,0.0,0.0,15.3,10.0,8,high
1,0.0,JFK Airport,2.5,0.5,0.0,3.8,0.0,19,low
2,12.9,JFK Airport,37.0,0.5,7.65,45.95,30.0,20,low
1,15.9,JFK Airport,46.0,0.0,9.35,56.15,41.0,15,low
1,14.0,JFK Airport,39.0,0.0,0.0,39.8,25.0,24,low
1,19.7,JFK Airport,52.0,0.0,7.2,60.0,44.0,3,low
2,18.2,JFK Airport,52.0,0.0,10.0,68.13,34.00000000000001,3,low
1,23.4,JFK Airport,62.0,0.0,12.0,74.8,34.00000000000001,18,low
1,18.2,JFK Airport,52.0,0.0,8.0,66.13,44.0,23,low
1,16.41,JFK Airport,52.0,0.0,11.47,69.6,23.0,1,low
1,19.5,JFK Airport,52.0,0.0,3.0,61.13,52.0,30,low
1,10.7,JFK Airport,30.5,0.5,0.0,31.8,19.0,19,low
1,14.98,JFK Airport,40.5,0.5,0.0,41.8,22.0,17,low
1,12.1,JFK Airport,33.5,0.0,0.0,34.3,20.0,1,low
1,4.9,JFK Airport,16.0,0.0,3.2,20.0,11.0,1,low
2,15.67,JFK Airport,44.0,0.5,5.7,51.0,25.0,5,low
1,27.72,JFK Airport,52.0,0.0,11.47,69.6,34.00000000000001,17,low
1,14.48,JFK Airport,112.0,0.0,13.0,125.3,30.0,6,low
2,16.84,JFK Airport,52.0,0.0,0.0,58.13,42.0,7,low
1,17.6,JFK Airport,52.0,0.0,11.6,69.73,43.0,3,low
1,17.1,JFK Airport,52.0,0.0,11.6,69.73,41.0,3,low
1,19.2,JFK Airport,52.0,0.0,0.0,52.8,44.0,6,low
1,17.41,JFK Airport,52.0,0.0,10.4,63.2,437.0,9,low
1,11.08,JFK Airport,32.5,0.0,0.0,33.3,28.0,30,low
2,13.0,JFK Airport,36.5,0.5,8.0,45.8,26.0,11,low
1,18.4,JFK Airport,52.0,0.0,5.0,57.8,24.0,3,low
1,19.25,JFK Airport,52.0,0.0,0.0,58.13,47.0,5,low
1,19.38,JFK Airport,52.0,0.0,10.56,63.36,36.0,24,low
5,16.7,JFK Airport,52.0,0.0,0.0,58.13,20.0,2,high
1,18.4,JFK Airport,52.0,0.0,10.0,68.13,53.0,23,low
1,0.0,JFK Airport,2.5,0.0,0.0,3.3,0.0,28,low
4,8.55,JFK Airport,27.0,0.0,5.4,33.2,27.0,12,medium
1,18.48,JFK Airport,52.0,0.0,15.0,73.13,35.0,3,low
1,18.5,JFK Airport,48.5,0.0,9.86,59.16,27.0,25,low
2,17.61,JFK Airport,52.0,0.0,0.0,58.13,41.0,31,low
1,20.74,JFK Airport,52.0,0.0,11.47,69.6,95.0,19,low
1,19.1,JFK Airport,52.0,0.0,10.0,68.13,25.0,2,low
1,27.85,JFK Airport,75.5,0.0,12.0,88.3,47.0,22,low
2,17.32,JFK Airport,52.0,0.0,0.0,52.8,25.0,13,low
6,18.58,JFK Airport,52.0,0.0,14.33,72.46,36.0,6,high
2,17.1,JFK Airport,52.0,0.0,11.63,69.76,40.0,29,low
1,20.36,JFK Airport,52.0,0.0,10.0,68.13,34.00000000000001,16,low
1,17.3,JFK Airport,52.0,0.0,8.0,66.13,54.0,21,low
1,18.85,JFK Airport,52.0,0.0,17.2,75.33,30.0,2,low
2,18.75,JFK Airport,52.0,0.0,15.6,68.4,63.00000000000001,9,low
1,13.22,JFK Airport,42.5,0.0,0.0,43.3,52.0,20,low
2,15.9,JFK Airport,52.0,0.0,6.0,64.13,21.0,8,low
1,18.3,JFK Airport,52.0,0.0,9.87,68.0,42.0,8,low
1,17.4,JFK Airport,52.0,0.0,0.0,58.13,78.0,15,low
1,17.8,JFK Airport,52.0,0.0,11.6,69.73,42.0,3,low
3,22.4,JFK Airport,52.0,0.0,5.0,63.13,63.00000000000001,22,medium
1,21.1,JFK Airport,52.0,0.0,5.0,63.13,49.0,23,low
1,18.1,JFK Airport,52.0,0.0,10.0,68.13,70.0,23,low
1,17.98,JFK Airport,52.0,0.0,6.0,64.13,60.0,18,low
3,16.7,JFK Airport,52.0,0.0,0.0,58.13,27.0,10,medium
2,17.19,JFK Airport,52.0,0.0,11.47,69.6,24.0,4,low
1,0.0,JFK Airport,2.5,0.0,0.0,3.3,0.0,4,low
1,23.8,JFK Airport,51.7,0.0,15.0,72.83,39.0,1,low
1,16.1,JFK Airport,52.0,0.0,0.0,58.13,47.0,15,low
1,17.1,JFK Airport,52.0,0.0,10.56,63.36,99.0,26,low
2,17.77,JFK Airport,52.0,0.0,10.4,63.2,110.0,15,low
2,20.16,JFK Airport,52.0,0.0,10.4,63.2,47.0,20,low
5,18.48,JFK Airport,55.0,1.0,0.0,56.8,54.0,15,high
1,19.92,JFK Airport,52.0,0.0,11.63,69.76,56.0,28,low
1,12.5,JFK Airport,43.5,0.0,8.85,53.15,54.0,6,low
5,18.4,JFK Airport,52.0,0.0,11.63,69.76,35.0,22,high
1,18.45,JFK Airport,52.0,0.0,0.0,58.13,47.0,20,low
6,17.36,JFK Airport,52.0,0.0,0.0,58.13,28.0,21,high
1,0.0,JFK Airport,15.0,0.0,0.0,15.3,1.0000000000000002,2,low
1,18.69,JFK Airport,52.0,0.0,0.0,52.8,58.0,30,low
1,17.79,JFK Airport,52.0,0.0,11.47,69.6,45.0,10,low
1,10.9,JFK Airport,33.5,0.5,8.7,43.5,28.0,14,low
1,15.6,JFK Airport,52.0,0.0,10.0,68.13,38.0,18,low
1,19.0,JFK Airport,51.5,0.0,0.0,52.3,31.000000000000004,24,low
1,2.3,JFK Airport,9.0,0.5,0.0,10.3,7.0,8,low
1,13.4,JFK Airport,43.5,0.0,0.0,44.3,44.0,28,low
1,21.8,JFK Airport,52.0,0.0,0.0,58.13,38.0,11,low
1,20.3,JFK Airport,52.0,0.0,2.0,60.13,33.00000000000001,16,low
1,15.6,JFK Airport,44.0,0.5,0.0,45.3,29.0,30,low
1,14.76,JFK Airport,40.0,0.0,0.0,40.8,24.0,24,low
1,15.61,JFK Airport,42.0,0.5,8.5,51.8,23.0,12,low
2,5.7,JFK Airport,17.5,0.5,0.0,18.8,12.0,29,low
1,17.72,JFK Airport,52.0,0.0,11.47,69.6,40.0,6,low
2,17.25,JFK Airport,52.0,0.0,8.0,60.8,34.00000000000001,28,low
5,17.67,JFK Airport,52.0,0.0,5.0,63.13,47.0,15,high
1,20.46,JFK Airport,52.0,0.0,11.47,69.6,79.0,15,low
1,13.81,JFK Airport,43.5,1.0,0.0,45.3,45.0,2,low
1,0.34,JFK Airport,-3.5,0.0,0.0,-4.3,2.0000000000000004,7,low
1,16.74,JFK Airport,52.0,0.0,0.0,52.8,27.0,4,low
1,21.1,JFK Airport,52.0,0.0,5.0,63.13,29.0,15,low
4,11.34,JFK Airport,38.0,1.0,0.0,39.8,38.0,7,medium
2,19.1,JFK Airport,52.0,0.0,14.5,72.63,43.0,21,low
2,13.9,JFK Airport,38.0,0.5,0.0,39.3,21.0,5,low
2,20.6,JFK Airport,52.0,0.0,7.0,65.13,30.0,6,low
1,10.96,JFK Airport,35.5,0.0,0.0,36.3,35.0,19,low
3,15.42,JFK Airport,43.0,0.0,4.4,48.2,26.0,1,medium
1,6.6,JFK Airport,22.0,0.0,5.7,28.5,19.0,7,low
2,2.8,JFK Airport,52.0,0.0,5.0,57.8,0.0,7,low
1,20.21,JFK Airport,52.0,0.0,10.4,63.2,35.0,28,low
6,14.42,JFK Airport,43.0,0.0,10.95,54.75,41.0,22,high
1,11.68,JFK Airport,32.0,1.0,0.0,33.8,21.0,30,low
5,9.72,JFK Airport,30.5,0.5,0.0,31.8,27.0,5,high
1,16.1,JFK Airport,43.5,0.0,0.0,44.0,24.0,1,low
2,17.76,JFK Airport,52.0,0.0,14.33,72.46,39.0,18,low
6,20.42,JFK Airport,52.0,0.0,0.0,58.13,28.0,5,high
1,13.5,JFK Airport,38.0,0.5,7.7,47.0,29.0,16,low
1,18.2,JFK Airport,49.5,0.5,8.0,58.8,33.00000000000001,5,low
1,21.0,JFK Airport,55.5,0.5,0.0,62.13,27.0,6,low
1,1.0,JFK Airport,5.5,0.0,0.7,7.0,4.000000000000001,6,low
1,15.53,JFK Airport,44.0,0.0,0.0,44.8,34.00000000000001,31,low
1,0.02,JFK Airport,20.0,0.0,0.0,20.3,0.0,23,low
1,15.1,JFK Airport,44.5,0.0,0.0,45.3,33.00000000000001,20,low
1,0.9,JFK Airport,5.5,0.5,0.0,6.8,5.0,26,low
1,17.4,JFK Airport,52.0,0.0,11.62,69.75,36.0,6,low
1,19.0,JFK Airport,52.0,0.0,0.0,58.13,71.0,5,low
2,21.6,JFK Airport,52.0,0.0,11.62,69.75,40.0,30,low
5,0.0,JFK Airport,52.0,0.0,11.47,69.6,0.0,15,high
1,21.63,JFK Airport,52.0,0.0,0.0,52.8,84.0,20,low
1,17.37,JFK Airport,52.0,0.0,14.33,72.46,47.0,20,low
1,12.16,JFK Airport,34.5,0.0,0.0,35.3,22.0,28,low
2,19.93,JFK Airport,52.0,0.0,0.0,58.13,44.0,4,low
1,18.2,JFK Airport,50.0,0.0,3.87,60.0,32.00000000000001,18,low
2,7.8,JFK Airport,24.0,0.5,0.0,25.3,19.0,16,low
1,15.75,JFK Airport,46.0,0.5,5.0,52.3,23.0,8,low
2,17.8,JFK Airport,52.0,0.0,5.0,63.13,31.000000000000004,28,low
6,15.52,JFK Airport,46.5,0.0,0.0,47.3,49.0,12,high
5,18.24,JFK Airport,52.0,0.0,5.0,63.13,35.0,14,high
1,16.66,JFK Airport,52.0,0.0,11.47,69.6,24.0,12,low
1,12.7,JFK Airport,36.5,0.0,9.32,46.62,29.0,20,low
1,17.3,JFK Airport,52.0,0.0,5.0,63.13,44.0,28,low
1,10.9,JFK Airport,31.0,0.5,0.0,32.3,22.0,26,low
1,17.92,JFK Airport,52.0,0.0,10.0,68.13,37.0,18,low
1,18.81,JFK Airport,52.0,0.0,10.4,63.2,77.0,5,low
1,18.22,JFK Airport,52.0,0.0,14.53,72.66,53.0,30,low
1,20.8,JFK Airport,52.0,0.0,9.0,67.13,34.00000000000001,19,low
2,18.97,JFK Airport,52.0,0.0,0.0,52.8,35.0,3,low
6,19.35,JFK Airport,52.0,0.0,0.0,58.13,62.00000000000001,20,high
1,18.66,JFK Airport,52.0,0.0,0.0,58.13,50.0,17,low
1,6.0,JFK Airport,19.5,0.0,0.0,20.3,16.000000000000004,31,low
2,0.0,JFK Airport,52.0,0.0,14.53,72.66,0.0,31,low
2,17.6,JFK Airport,52.0,0.0,0.0,52.8,33.00000000000001,14,low
3,15.23,JFK Airport,46.5,0.0,11.82,59.12,52.0,22,medium
1,3.6,JFK Airport,13.0,0.0,0.0,13.8,12.0,16,low
2,20.98,JFK Airport,61.0,1.0,0.0,62.8,56.0,15,low
1,17.77,JFK Airport,52.0,0.0,11.47,69.6,46.0,15,low
6,47.5,JFK Airport,154.0,0.0,0.0,171.38,89.0,5,high
3,17.81,JFK Airport,48.0,0.0,10.67,64.8,26.0,1,medium
1,19.4,JFK Airport,52.0,0.0,4.0,62.13,38.0,12,low
1,17.3,JFK Airport,52.0,0.0,11.0,69.13,31.000000000000004,31,low
1,20.05,JFK Airport,52.0,0.0,11.47,69.6,41.0,2,low
3,17.8,JFK Airport,52.0,0.0,0.0,58.13,42.0,2,medium
2,16.9,JFK Airport,52.0,0.0,5.0,57.8,31.000000000000004,2,low
2,17.6,JFK Airport,52.0,0.0,0.0,58.13,420.0,11,low
1,10.12,JFK Airport,30.0,0.5,0.0,31.3,23.0,30,low
1,11.29,JFK Airport,34.0,0.5,0.0,35.3,27.0,4,low
1,18.15,JFK Airport,52.0,0.0,0.0,58.13,32.00000000000001,31,low
2,16.12,JFK Airport,44.0,0.5,4.45,49.75,65.00000000000001,18,low
2,18.1,JFK Airport,52.0,0.0,0.0,58.13,27.0,30,low
1,19.09,JFK Airport,52.0,0.0,7.0,65.13,61.00000000000001,19,low
1,14.73,JFK Airport,50.5,0.0,3.0,54.3,61.00000000000001,15,low
4,16.9,JFK Airport,52.0,0.0,0.0,58.13,25.0,1,medium
1,17.1,JFK Airport,52.0,0.0,11.6,69.73,40.0,31,low
1,18.4,JFK Airport,52.0,0.0,8.0,66.13,40.0,8,low
1,21.09,JFK Airport,58.0,0.0,11.76,70.56,33.00000000000001,31,low
2,11.98,JFK Airport,36.0,0.0,0.0,36.8,31.000000000000004,14,low
1,8.51,JFK Airport,28.5,1.0,5.9,36.2,27.0,8,low
1,16.8,JFK Airport,52.0,0.0,0.0,52.8,30.0,21,low
1,12.42,JFK Airport,35.0,0.5,7.26,43.56,22.0,21,low
6,12.54,JFK Airport,40.5,1.0,0.0,42.3,40.0,7,high
6,21.18,JFK Airport,57.5,1.0,5.0,64.3,40.0,7,high
1,16.6,JFK Airport,52.0,0.0,11.62,69.75,25.0,25,low
1,26.78,JFK Airport,71.0,0.0,14.36,86.16,40.0,29,low
3,19.7,JFK Airport,52.0,0.0,5.0,63.13,33.00000000000001,2,medium
1,16.99,JFK Airport,52.0,0.0,11.47,69.6,24.0,20,low
1,19.2,JFK Airport,52.0,0.0,0.0,58.13,59.0,28,low
2,18.88,JFK Airport,52.0,0.0,11.47,69.6,37.0,4,low
1,18.97,JFK Airport,52.0,0.0,11.47,69.6,33.00000000000001,13,low
1,16.53,JFK Airport,46.5,0.5,9.56,57.36,32.00000000000001,28,low
1,14.7,JFK Airport,41.0,1.0,0.0,42.8,23.0,13,low
1,16.9,JFK Airport,52.0,0.0,11.47,69.6,57.0,26,low
1,20.02,JFK Airport,52.0,0.0,0.0,58.13,52.0,12,low
5,16.36,JFK Airport,47.0,0.0,11.75,59.55,35.0,14,high
2,15.89,JFK Airport,44.5,1.0,0.0,46.3,33.00000000000001,21,low
1,18.4,JFK Airport,52.0,0.0,0.0,58.13,26.0,3,low
1,16.2,JFK Airport,49.5,1.0,5.7,57.0,48.0,17,low
1,21.5,JFK Airport,52.0,0.0,11.47,69.6,59.0,3,low
1,17.4,JFK Airport,52.0,0.0,8.0,66.13,26.0,21,low
1,11.81,JFK Airport,38.5,0.5,0.0,39.8,38.0,29,low
1,0.1,JFK Airport,2.5,0.5,0.0,3.8,0.0,25,low
1,16.51,JFK Airport,52.0,0.0,11.63,69.76,39.0,30,low
1,21.04,JFK Airport,52.0,0.0,9.9,68.03,52.0,23,low
1,11.4,JFK Airport,31.5,0.0,0.0,32.3,15.0,1,low
1,18.6,JFK Airport,52.0,0.0,11.6,69.73,27.0,18,low
1,10.9,JFK Airport,2.5,0.5,0.0,3.8,0.0,5,low
1,19.7,JFK Airport,52.0,0.0,0.0,58.13,49.0,29,low
1,6.3,JFK Airport,52.0,0.0,0.0,58.13,0.0,29,low
2,19.4,JFK Airport,51.7,0.0,10.5,63.0,37.0,1,low
1,20.48,JFK Airport,52.0,0.0,11.47,69.6,32.00000000000001,19,low
1,16.77,JFK Airport,45.5,0.0,6.4,52.7,33.00000000000001,19,low
2,20.27,JFK Airport,54.5,0.5,11.0,66.8,33.00000000000001,17,low
1,19.18,JFK Airport,52.0,0.0,10.0,68.13,26.0,19,low
2,18.6,JFK Airport,52.5,0.5,5.0,58.8,36.0,28,low
1,18.6,JFK Airport,53.5,1.0,11.05,66.35,46.0,23,low
6,0.01,JFK Airport,-52.0,0.0,0.0,-52.8,2.0000000000000004,30,high
1,20.42,JFK Airport,52.0,0.0,0.51,58.64,62.00000000000001,19,low
1,20.15,JFK Airport,53.5,0.0,0.0,54.3,32.00000000000001,7,low
1,20.6,JFK Airport,52.0,0.0,0.0,58.13,32.00000000000001,18,low
1,0.0,JFK Airport,2.5,1.0,0.0,4.3,1.0000000000000002,5,low
1,6.4,JFK Airport,19.5,1.0,0.0,21.3,14.0,30,low
1,22.1,JFK Airport,52.0,0.0,0.0,52.8,134.00000000000003,9,low
1,10.7,JFK Airport,31.0,0.0,0.0,31.8,21.0,22,low
1,18.73,JFK Airport,52.0,0.0,5.0,63.13,59.0,16,low
1,18.1,JFK Airport,52.0,0.0,5.0,63.13,28.0,1,low
1,19.9,JFK Airport,52.0,0.0,11.6,69.73,42.0,10,low
1,16.73,JFK Airport,52.0,0.0,10.0,68.13,38.0,9,low
1,29.4,JFK Airport,52.0,0.0,11.6,69.73,44.0,21,low
1,16.5,JFK Airport,52.0,0.0,11.62,69.75,63.00000000000001,8,low
1,14.4,JFK Airport,40.5,1.0,0.0,42.3,28.0,29,low
6,18.22,JFK Airport,52.0,0.0,5.0,63.13,44.0,22,high
1,0.0,JFK Airport,2.5,0.0,0.0,3.3,0.0,18,low
1,18.5,JFK Airport,52.0,0.0,11.6,69.73,23.0,6,low
2,4.06,JFK Airport,13.0,0.5,0.0,14.3,8.000000000000002,13,low
1,12.1,JFK Airport,34.5,0.5,6.0,41.8,27.0,29,low
5,23.23,JFK Airport,52.0,0.0,28.0,80.8,65.00000000000001,31,high
1,17.97,JFK Airport,52.0,0.0,11.47,69.6,46.0,9,low
3,19.1,JFK Airport,52.0,0.0,5.0,57.8,43.0,9,medium
2,18.1,JFK Airport,52.0,0.0,0.0,58.13,25.0,7,low
1,19.27,JFK Airport,52.0,0.0,0.0,52.8,61.00000000000001,28,low
1,16.1,JFK Airport,43.0,1.0,0.0,50.13,27.0,7,low
1,20.9,JFK Airport,52.0,0.0,0.0,58.13,57.0,5,low
1,13.0,JFK Airport,45.0,1.0,8.0,54.8,50.0,5,low
